"name";"mark";"id"
"nuclear plant";" ";"nuclear_plant_2_7_0"
"nuclear plant";" ";"nuclear_plant_2_7_1"
"nuclear plant";" ";"nuclear_plant_2_7_2"
"nuclear plant";" ";"nuclear_plant_3_0_0"
"nuclear plant";" ";"nuclear_plant_3_0_1"
"nuclear plant";" ";"nuclear_plant_3_0_2"
"nuclear plant";" ";"nuclear_plant_3_0_3"
"nuclear plant";" ";"nuclear_plant_3_1_0"
"nuclear plant";" ";"nuclear_plant_3_1_1"
"nuclear plant";" ";"nuclear_plant_3_1_2"
"nuclear plant";" ";"nuclear_plant_3_1_3"
"nuclear plant";" ";"nuclear_plant_3_2_0"
"nuclear plant";" ";"nuclear_plant_3_2_1"
"nuclear plant";" ";"nuclear_plant_3_2_2"
"nuclear plant";" ";"nuclear_plant_3_2_3"
"nuclear plant";" ";"nuclear_plant_3_3_0"
"nuclear plant";" ";"nuclear_plant_3_3_1"
"nuclear plant";" ";"nuclear_plant_3_3_2"
"nuclear plant";" ";"nuclear_plant_3_3_3"
"nuclear plant";" ";"nuclear_plant_3_4_0"
"nuclear plant";" ";"nuclear_plant_3_4_1"
"nuclear plant";" ";"nuclear_plant_3_4_2"
"nuclear plant";" ";"nuclear_plant_3_4_3"
"nuclear plant";" ";"nuclear_plant_3_5_0"
"nuclear plant";" ";"nuclear_plant_3_5_1"
"nuclear plant";" ";"nuclear_plant_3_5_2"
"nuclear plant";" ";"nuclear_plant_3_5_3"
"nuclear plant";" ";"nuclear_plant_3_6_0"
"nuclear plant";" ";"nuclear_plant_3_6_1"
"nuclear plant";" ";"nuclear_plant_3_6_2"
"nuclear plant";" ";"nuclear_plant_3_7_0"
"nuclear plant";" ";"nuclear_plant_3_7_1"
"nuclear plant";" ";"nuclear_plant_3_7_2"
"nuclear plant";" ";"nuclear_plant_4_0_0"
"nuclear plant";" ";"nuclear_plant_4_0_1"
"nuclear plant";" ";"nuclear_plant_4_0_2"
"nuclear plant";" ";"nuclear_plant_4_0_3"
"nuclear plant";" ";"nuclear_plant_4_1_0"
"nuclear plant";" ";"nuclear_plant_4_1_1"
"nuclear plant";" ";"nuclear_plant_4_1_2"
"nuclear plant";" ";"nuclear_plant_4_1_3"
"nuclear plant";" ";"nuclear_plant_4_2_0"
"nuclear plant";" ";"nuclear_plant_4_2_1"
"nuclear plant";" ";"nuclear_plant_4_2_2"
"nuclear plant";" ";"nuclear_plant_4_2_3"
"nuclear plant";" ";"nuclear_plant_4_3_0"
"nuclear plant";" ";"nuclear_plant_4_3_1"
"nuclear plant";" ";"nuclear_plant_4_3_2"
"nuclear plant";" ";"nuclear_plant_4_3_3"
"nuclear plant";" ";"nuclear_plant_4_4_0"
"nuclear plant";" ";"nuclear_plant_4_4_1"
"nuclear plant";" ";"nuclear_plant_4_4_2"
"nuclear plant";" ";"nuclear_plant_4_4_3"
"nuclear plant";" ";"nuclear_plant_4_5_0"
"nuclear plant";" ";"nuclear_plant_4_5_1"
"nuclear plant";" ";"nuclear_plant_4_5_2"
"nuclear plant";" ";"nuclear_plant_4_5_3"
"nuclear plant";" ";"nuclear_plant_4_6_0"
"nuclear plant";" ";"nuclear_plant_4_6_1"
"nuclear plant";" ";"nuclear_plant_4_6_2"
"nuclear plant";" ";"nuclear_plant_4_7_0"
"nuclear plant";" ";"nuclear_plant_4_7_1"
"nuclear plant";" ";"nuclear_plant_4_7_2"
"nuclear plant";" ";"nuclear_plant_5_0_0"
"nuclear plant";" ";"nuclear_plant_5_0_1"
"nuclear plant";" ";"nuclear_plant_5_0_2"
"nuclear plant";" ";"nuclear_plant_5_0_3"
"nuclear plant";" ";"nuclear_plant_5_1_0"
"nuclear plant";" ";"nuclear_plant_5_1_1"
"nuclear plant";" ";"nuclear_plant_5_1_2"
"nuclear plant";" ";"nuclear_plant_5_1_3"
"nuclear plant";" ";"nuclear_plant_5_2_0"
"nuclear plant";" ";"nuclear_plant_5_2_1"
"nuclear plant";" ";"nuclear_plant_5_2_2"
"nuclear plant";" ";"nuclear_plant_5_2_3"
"nuclear plant";" ";"nuclear_plant_5_2_4"
"nuclear plant";" ";"nuclear_plant_5_3_0"
"nuclear plant";" ";"nuclear_plant_5_3_1"
"nuclear plant";" ";"nuclear_plant_5_3_2"
"nuclear plant";" ";"nuclear_plant_5_3_3"
"nuclear plant";" ";"nuclear_plant_5_3_4"
"nuclear plant";" ";"nuclear_plant_5_4_0"
"nuclear plant";" ";"nuclear_plant_5_4_1"
"nuclear plant";" ";"nuclear_plant_5_4_2"
"nuclear plant";" ";"nuclear_plant_5_4_3"
"nuclear plant";" ";"nuclear_plant_5_4_4"
"nuclear plant";" ";"nuclear_plant_5_5_0"
"nuclear plant";" ";"nuclear_plant_5_5_1"
"nuclear plant";" ";"nuclear_plant_5_5_2"
"nuclear plant";" ";"nuclear_plant_5_5_3"
"nuclear plant";" ";"nuclear_plant_5_6_0"
"nuclear plant";" ";"nuclear_plant_5_6_1"
"nuclear plant";" ";"nuclear_plant_5_6_2"
"nuclear plant";" ";"nuclear_plant_5_7_0"
"nuclear plant";" ";"nuclear_plant_5_7_1"
"nuclear plant";" ";"nuclear_plant_5_7_2"
"nuclear plant";" ";"nuclear_plant_6_0_0"
"nuclear plant";" ";"nuclear_plant_6_0_1"
"nuclear plant";" ";"nuclear_plant_6_0_2"
"nuclear plant";" ";"nuclear_plant_6_0_3"
"nuclear plant";" ";"nuclear_plant_6_1_0"
"nuclear plant";" ";"nuclear_plant_6_1_1"
"nuclear plant";" ";"nuclear_plant_6_1_2"
"nuclear plant";" ";"nuclear_plant_6_1_3"
"nuclear plant";" ";"nuclear_plant_6_2_0"
"nuclear plant";" ";"nuclear_plant_6_2_1"
"nuclear plant";" ";"nuclear_plant_6_2_2"
"nuclear plant";" ";"nuclear_plant_6_2_3"
"nuclear plant";" ";"nuclear_plant_6_2_4"
"nuclear plant";" ";"nuclear_plant_6_3_0"
"nuclear plant";" ";"nuclear_plant_6_3_1"
"nuclear plant";" ";"nuclear_plant_6_3_2"
"nuclear plant";" ";"nuclear_plant_6_3_3"
"nuclear plant";" ";"nuclear_plant_6_3_4"
"nuclear plant";" ";"nuclear_plant_6_4_0"
"nuclear plant";" ";"nuclear_plant_6_4_1"
"nuclear plant";" ";"nuclear_plant_6_4_2"
"nuclear plant";" ";"nuclear_plant_6_4_3"
"nuclear plant";" ";"nuclear_plant_6_4_4"
"nuclear plant";" ";"nuclear_plant_6_5_0"
"nuclear plant";" ";"nuclear_plant_6_5_1"
"nuclear plant";" ";"nuclear_plant_6_5_2"
"nuclear plant";" ";"nuclear_plant_6_5_3"
"nuclear plant";" ";"nuclear_plant_6_6_0"
"nuclear plant";" ";"nuclear_plant_6_6_1"
"nuclear plant";" ";"nuclear_plant_6_6_2"
"nuclear plant";" ";"nuclear_plant_6_7_0"
"nuclear plant";" ";"nuclear_plant_6_7_1"
"nuclear plant";" ";"nuclear_plant_6_7_2"
"nuclear plant";" ";"nuclear_plant_7_0_0"
"nuclear plant";" ";"nuclear_plant_7_0_1"
"nuclear plant";" ";"nuclear_plant_7_0_2"
"nuclear plant";" ";"nuclear_plant_7_0_3"
"nuclear plant";" ";"nuclear_plant_7_1_0"
"nuclear plant";" ";"nuclear_plant_7_1_1"
"nuclear plant";" ";"nuclear_plant_7_1_2"
"nuclear plant";" ";"nuclear_plant_7_1_3"
"nuclear plant";" ";"nuclear_plant_7_2_0"
"nuclear plant";" ";"nuclear_plant_7_2_1"
"nuclear plant";" ";"nuclear_plant_7_2_2"
"nuclear plant";" ";"nuclear_plant_7_2_3"
"nuclear plant";" ";"nuclear_plant_7_2_4"
"nuclear plant";" ";"nuclear_plant_7_2_5"
"nuclear plant";" ";"nuclear_plant_7_3_0"
"nuclear plant";" ";"nuclear_plant_7_3_1"
"nuclear plant";" ";"nuclear_plant_7_3_2"
"nuclear plant";" ";"nuclear_plant_7_3_3"
"nuclear plant";" ";"nuclear_plant_7_3_4"
"nuclear plant";" ";"nuclear_plant_7_3_5"
"nuclear plant";" ";"nuclear_plant_7_3_6"
"nuclear plant";" ";"nuclear_plant_7_3_7"
"nuclear plant";" ";"nuclear_plant_7_4_0"
"nuclear plant";" ";"nuclear_plant_7_4_1"
"nuclear plant";" ";"nuclear_plant_7_4_2"
"nuclear plant";" ";"nuclear_plant_7_4_3"
"nuclear plant";" ";"nuclear_plant_7_4_4"
"nuclear plant";" ";"nuclear_plant_7_5_0"
"nuclear plant";" ";"nuclear_plant_7_5_1"
"nuclear plant";" ";"nuclear_plant_7_5_2"
"nuclear plant";" ";"nuclear_plant_7_5_3"
"nuclear plant";" ";"nuclear_plant_7_6_0"
"nuclear plant";" ";"nuclear_plant_7_6_1"
"nuclear plant";" ";"nuclear_plant_7_6_2"
"nuclear plant";" ";"nuclear_plant_7_7_0"
"nuclear plant";" ";"nuclear_plant_7_7_1"
"nuclear plant";" ";"nuclear_plant_7_7_2"
"nuclear plant";" ";"nuclear_plant_8_0_0"
"nuclear plant";" ";"nuclear_plant_8_0_1"
"nuclear plant";" ";"nuclear_plant_8_0_2"
"nuclear plant";" ";"nuclear_plant_8_0_3"
"nuclear plant";" ";"nuclear_plant_8_1_0"
"nuclear plant";" ";"nuclear_plant_8_1_1"
"nuclear plant";" ";"nuclear_plant_8_1_2"
"nuclear plant";" ";"nuclear_plant_8_1_3"
"nuclear plant";" ";"nuclear_plant_8_2_0"
"nuclear plant";" ";"nuclear_plant_8_2_1"
"nuclear plant";" ";"nuclear_plant_8_2_2"
"nuclear plant";" ";"nuclear_plant_8_2_3"
"nuclear plant";" ";"nuclear_plant_8_2_4"
"nuclear plant";" ";"nuclear_plant_8_2_5"
"nuclear plant";" ";"nuclear_plant_8_3_0"
"nuclear plant";" ";"nuclear_plant_8_3_1"
"nuclear plant";" ";"nuclear_plant_8_3_2"
"nuclear plant";" ";"nuclear_plant_8_3_3"
"nuclear plant";" ";"nuclear_plant_8_3_4"
"nuclear plant";" ";"nuclear_plant_8_3_5"
"nuclear plant";" ";"nuclear_plant_8_3_6"
"nuclear plant";" ";"nuclear_plant_8_3_7"
"nuclear plant";" ";"nuclear_plant_8_4_0"
"nuclear plant";" ";"nuclear_plant_8_4_1"
"nuclear plant";" ";"nuclear_plant_8_4_2"
"nuclear plant";" ";"nuclear_plant_8_4_3"
"nuclear plant";" ";"nuclear_plant_8_4_4"
"nuclear plant";" ";"nuclear_plant_8_5_0"
"nuclear plant";" ";"nuclear_plant_8_5_1"
"nuclear plant";" ";"nuclear_plant_8_5_2"
"nuclear plant";" ";"nuclear_plant_8_5_3"
"nuclear plant";" ";"nuclear_plant_8_6_0"
"nuclear plant";" ";"nuclear_plant_8_6_1"
"nuclear plant";" ";"nuclear_plant_8_6_2"
"nuclear plant";" ";"nuclear_plant_8_7_0"
"nuclear plant";" ";"nuclear_plant_8_7_1"
"nuclear plant";" ";"nuclear_plant_8_7_2"
"nuclear plant";" ";"nuclear_plant_9_0_0"
"nuclear plant";" ";"nuclear_plant_9_0_1"
"nuclear plant";" ";"nuclear_plant_9_0_2"
"nuclear plant";" ";"nuclear_plant_9_0_3"
"nuclear plant";" ";"nuclear_plant_9_1_0"
"nuclear plant";" ";"nuclear_plant_9_1_1"
"nuclear plant";" ";"nuclear_plant_9_1_2"
"nuclear plant";" ";"nuclear_plant_9_1_3"
"nuclear plant";" ";"nuclear_plant_9_2_0"
"nuclear plant";" ";"nuclear_plant_9_2_1"
"nuclear plant";" ";"nuclear_plant_9_2_2"
"nuclear plant";" ";"nuclear_plant_9_2_3"
"nuclear plant";" ";"nuclear_plant_9_2_4"
"nuclear plant";" ";"nuclear_plant_9_3_0"
"nuclear plant";" ";"nuclear_plant_9_3_1"
"nuclear plant";" ";"nuclear_plant_9_3_2"
"nuclear plant";" ";"nuclear_plant_9_3_3"
"nuclear plant";" ";"nuclear_plant_9_3_4"
"nuclear plant";" ";"nuclear_plant_9_4_0"
"nuclear plant";" ";"nuclear_plant_9_4_1"
"nuclear plant";" ";"nuclear_plant_9_4_2"
"nuclear plant";" ";"nuclear_plant_9_4_3"
"nuclear plant";" ";"nuclear_plant_9_4_4"
"nuclear plant";" ";"nuclear_plant_9_5_0"
"nuclear plant";" ";"nuclear_plant_9_5_1"
"nuclear plant";" ";"nuclear_plant_9_5_2"
"nuclear plant";" ";"nuclear_plant_9_5_3"
"nuclear plant";" ";"nuclear_plant_9_6_0"
"nuclear plant";" ";"nuclear_plant_9_6_1"
"nuclear plant";" ";"nuclear_plant_9_6_2"
"nuclear plant";" ";"nuclear_plant_9_7_0"
"nuclear plant";" ";"nuclear_plant_9_7_1"
"nuclear plant";" ";"nuclear_plant_9_7_2"
"nursing home";" ";"nursing_home_1"
"nursing home";" ";"nursing_home_2"
"nursing home";" ";"nursing_home_3"
"nursing home";" ";"nursing_home_5"
"nursing home";" ";"nursing_home_6"
"nursing home";" ";"nursing_home_7"
"nursing home";" ";"nursing_home_sh1"
"nursing home";" ";"nursing_home_sh2"
"nursing home";" ";"nursing_home_sh3"
"nursing home";" ";"nursing_home_sh5"
"nursing home";" ";"nursing_home_sh6"
"nursing home";" ";"nursing_home_sh7"
"nursing home basement";" ";"nursing_home_b1"
"nursing home basement";" ";"nursing_home_b10"
"nursing home basement";" ";"nursing_home_b11"
"nursing home basement";" ";"nursing_home_b12"
"nursing home basement";" ";"nursing_home_b2"
"nursing home basement";" ";"nursing_home_b3"
"nursing home basement";" ";"nursing_home_b4"
"nursing home basement";" ";"nursing_home_b5"
"nursing home basement";" ";"nursing_home_b6"
"nursing home basement";" ";"nursing_home_b7"
"nursing home basement";" ";"nursing_home_b8"
"nursing home basement";" ";"nursing_home_b9"
"nursing home basement";" ";"nursing_home_bb1"
"nursing home basement";" ";"nursing_home_bb10"
"nursing home basement";" ";"nursing_home_bb11"
"nursing home basement";" ";"nursing_home_bb12"
"nursing home basement";" ";"nursing_home_bb2"
"nursing home basement";" ";"nursing_home_bb3"
"nursing home basement";" ";"nursing_home_bb4"
"nursing home basement";" ";"nursing_home_bb5"
"nursing home basement";" ";"nursing_home_bb6"
"nursing home basement";" ";"nursing_home_bb7"
"nursing home basement";" ";"nursing_home_bb8"
"nursing home basement";" ";"nursing_home_bb9"
"nursing home lab";" ";"nursing_home_lab1"
"nursing home lab";" ";"nursing_home_lab10"
"nursing home lab";" ";"nursing_home_lab11"
"nursing home lab";" ";"nursing_home_lab12"
"nursing home lab";" ";"nursing_home_lab2"
"nursing home lab";" ";"nursing_home_lab3"
"nursing home lab";" ";"nursing_home_lab4"
"nursing home lab";" ";"nursing_home_lab5"
"nursing home lab";" ";"nursing_home_lab6"
"nursing home lab";" ";"nursing_home_lab7"
"nursing home lab";" ";"nursing_home_lab8"
"nursing home lab";" ";"nursing_home_lab9"
"nursing home roof";" ";"nursing_home_1_roof"
"nursing home roof";" ";"nursing_home_2_roof"
"nursing home roof";" ";"nursing_home_3_roof"
"nursing home roof";" ";"nursing_home_4_roof"
"nursing home roof";" ";"nursing_home_5_roof"
"nursing home roof";" ";"nursing_home_6_roof"
"ocean";" ";"ocean_surface"
"ocean (submerged)";" ";"ocean_water_cube"
"ocean bed (submerged)";" ";"ocean_bed"
"ocean shore";" ";"ocean_shore"
"office courtyard";" ";"office_tower_2_a3"
"parking garage";" ";"parking_garage2x2_0_0"
"parking garage";" ";"parking_garage2x2_0_1"
"parking garage";" ";"parking_garage2x2_0_2"
"parking garage";" ";"parking_garage2x2_0_3"
"parking garage";" ";"parking_garage2x2_1_0"
"parking garage";" ";"parking_garage2x2_1_1"
"parking garage";" ";"parking_garage2x2_1_2"
"parking garage";" ";"parking_garage2x2_1_3"
"parking garage";" ";"parking_garage2x2_2_0"
"parking garage";" ";"parking_garage2x2_2_1"
"parking garage";" ";"parking_garage2x2_2_2"
"parking garage";" ";"parking_garage2x2_2_3"
"parking garage";" ";"parking_garage2x2_3_0"
"parking garage";" ";"parking_garage2x2_3_1"
"parking garage";" ";"parking_garage2x2_3_2"
"parking garage";" ";"parking_garage2x2_3_3"
"parking garage";" ";"parking_garage2x2_4_2"
"parking garage";" ";"parking_garage2x2_4_3"
"parking garage";" ";"parking_garage2x2_down_0"
"parking garage";" ";"parking_garage2x2_down_1"
"parking garage";" ";"parking_garage2x2_down_2"
"parking garage";" ";"parking_garage2x2_down_3"
"parking garage";" ";"parking_garage_0_0"
"parking garage";" ";"parking_garage_0_1"
"parking garage";" ";"parking_garage_1_0"
"parking garage";" ";"parking_garage_1_1"
"parking garage";" ";"parking_garage_2_0"
"parking garage";" ";"parking_garage_2_1"
"parking garage";" ";"parking_garage_down_0"
"parking garage";" ";"parking_garage_down_1"
"parking garage";" ";"parking_garage_roof_0"
"parking garage";" ";"parking_garage_roof_1"
"parking garage";" ";"parking_garage_roof_top"
"physics department elevator";" ";"microlab_portal_elevator"
"physics department elevator";" ";"microlab_portal_elevator_physics_glass"
"physics lab";" ";"microlab_portal_security1"
"physics lab";" ";"microlab_portal_security2"
"physics lab";" ";"microlab_portal_security3"
"physics lab";" ";"microlab_portal_security4"
"physics lab";" ";"microlab_portal_security5"
"physics lab";" ";"microlab_portal_security6"
"physics lab";" ";"microlab_portal_security7"
"physics lab";" ";"microlab_portal_security8"
"physics lab";" ";"microlab_portal_security_hallway1"
"physics lab";" ";"microlab_portal_security_hallway2"
"playground";" ";"playground"
"playground";" ";"playground_1"
"playground";" ";"playground_roof"
"police department";" ";"police_dept_d000"
"police department";" ";"police_dept_d001"
"police department";" ";"police_dept_d010"
"police department";" ";"police_dept_d011"
"police department";" ";"police_dept_d100"
"police department";" ";"police_dept_d101"
"police department";" ";"police_dept_d110"
"police department";" ";"police_dept_d111"
"police department";" ";"police_dept_u000"
"police department";" ";"police_dept_u001"
"police department";" ";"police_dept_u010"
"police department";" ";"police_dept_u011"
"police department";" ";"police_dept_u100"
"police department";" ";"police_dept_u101"
"police department";" ";"police_dept_u110"
"police department";" ";"police_dept_u111"
"police department garage";" ";"police_dept_b00"
"police department garage";" ";"police_dept_b01"
"police department garage";" ";"police_dept_b10"
"police department garage";" ";"police_dept_b11"
"police department roof";" ";"police_dept_d002"
"police department roof";" ";"police_dept_d012"
"police department roof";" ";"police_dept_d102"
"police department roof";" ";"police_dept_d112"
"police department roof";" ";"police_dept_u002"
"police department roof";" ";"police_dept_u012"
"police department roof";" ";"police_dept_u102"
"police department roof";" ";"police_dept_u112"
"prison";" ";"prison_1_1"
"prison";" ";"prison_1_2"
"prison";" ";"prison_1_2f_1"
"prison";" ";"prison_1_2f_2"
"prison";" ";"prison_1_2f_3"
"prison";" ";"prison_1_2f_4"
"prison";" ";"prison_1_2f_5"
"prison";" ";"prison_1_2f_6"
"prison";" ";"prison_1_2f_7"
"prison";" ";"prison_1_2f_8"
"prison";" ";"prison_1_2f_9"
"prison";" ";"prison_1_3"
"prison";" ";"prison_1_3f_1"
"prison";" ";"prison_1_3f_2"
"prison";" ";"prison_1_3f_3"
"prison";" ";"prison_1_3f_4"
"prison";" ";"prison_1_3f_5"
"prison";" ";"prison_1_3f_6"
"prison";" ";"prison_1_3f_7"
"prison";" ";"prison_1_3f_8"
"prison";" ";"prison_1_3f_9"
"prison";" ";"prison_1_4"
"prison";" ";"prison_1_5"
"prison";" ";"prison_1_6"
"prison";" ";"prison_1_7"
"prison";" ";"prison_1_8"
"prison";" ";"prison_1_9"
"prison";" ";"prison_1_b_1"
"prison";" ";"prison_1_b_2"
"prison";" ";"prison_1_b_3"
"prison";" ";"prison_1_b_4"
"prison";" ";"prison_1_b_5"
"prison";" ";"prison_1_b_6"
"prison";" ";"prison_1_b_7"
"prison";" ";"prison_1_b_7_hidden"
"prison";" ";"prison_1_b_8"
"prison";" ";"prison_1_b_8_hidden_lab_stairs"
"prison";" ";"prison_1_b_9"
"prison";" ";"prison_1_b_9_hidden"
"prison";" ";"prison_alcatraz_1"
"prison";" ";"prison_alcatraz_10"
"prison";" ";"prison_alcatraz_10_2f"
"prison";" ";"prison_alcatraz_11"
"prison";" ";"prison_alcatraz_11_2f"
"prison";" ";"prison_alcatraz_12"
"prison";" ";"prison_alcatraz_12_2f"
"prison";" ";"prison_alcatraz_13"
"prison";" ";"prison_alcatraz_13_2f"
"prison";" ";"prison_alcatraz_14"
"prison";" ";"prison_alcatraz_14_2f"
"prison";" ";"prison_alcatraz_15"
"prison";" ";"prison_alcatraz_15_2f"
"prison";" ";"prison_alcatraz_1_2f"
"prison";" ";"prison_alcatraz_2"
"prison";" ";"prison_alcatraz_2_2f"
"prison";" ";"prison_alcatraz_3"
"prison";" ";"prison_alcatraz_3_2f"
"prison";" ";"prison_alcatraz_4"
"prison";" ";"prison_alcatraz_4_2f"
"prison";" ";"prison_alcatraz_5"
"prison";" ";"prison_alcatraz_5_2f"
"prison";" ";"prison_alcatraz_6"
"prison";" ";"prison_alcatraz_6_2f"
"prison";" ";"prison_alcatraz_7"
"prison";" ";"prison_alcatraz_7_2f"
"prison";" ";"prison_alcatraz_8"
"prison";" ";"prison_alcatraz_8_2f"
"prison";" ";"prison_alcatraz_9"
"prison";" ";"prison_alcatraz_9_2f"
"prison";" ";"prison_island_1_1"
"prison";" ";"prison_island_1_10"
"prison";" ";"prison_island_1_11"
"prison";" ";"prison_island_1_12"
"prison";" ";"prison_island_1_13"
"prison";" ";"prison_island_1_14"
"prison";" ";"prison_island_1_15"
"prison";" ";"prison_island_1_2"
"prison";" ";"prison_island_1_2f_1"
"prison";" ";"prison_island_1_2f_10"
"prison";" ";"prison_island_1_2f_11"
"prison";" ";"prison_island_1_2f_12"
"prison";" ";"prison_island_1_2f_13"
"prison";" ";"prison_island_1_2f_14"
"prison";" ";"prison_island_1_2f_15"
"prison";" ";"prison_island_1_2f_2"
"prison";" ";"prison_island_1_2f_3"
"prison";" ";"prison_island_1_2f_4"
"prison";" ";"prison_island_1_2f_5"
"prison";" ";"prison_island_1_2f_6"
"prison";" ";"prison_island_1_2f_7"
"prison";" ";"prison_island_1_2f_8"
"prison";" ";"prison_island_1_2f_9"
"prison";" ";"prison_island_1_3"
"prison";" ";"prison_island_1_4"
"prison";" ";"prison_island_1_5"
"prison";" ";"prison_island_1_6"
"prison";" ";"prison_island_1_7"
"prison";" ";"prison_island_1_8"
"prison";" ";"prison_island_1_9"
"prison";" ";"prison_island_1_ug_1"
"prison";" ";"prison_island_1_ug_10"
"prison";" ";"prison_island_1_ug_11"
"prison";" ";"prison_island_1_ug_12"
"prison";" ";"prison_island_1_ug_13"
"prison";" ";"prison_island_1_ug_14"
"prison";" ";"prison_island_1_ug_15"
"prison";" ";"prison_island_1_ug_2"
"prison";" ";"prison_island_1_ug_3"
"prison";" ";"prison_island_1_ug_4"
"prison";" ";"prison_island_1_ug_5"
"prison";" ";"prison_island_1_ug_6"
"prison";" ";"prison_island_1_ug_7"
"prison";" ";"prison_island_1_ug_8"
"prison";" ";"prison_island_1_ug_9"
"private airport terminal roof";" ";"s_air_term_roof"
"private resort";" ";"p_resort_0nw"
"private resort";" ";"p_resort_0se"
"private resort";" ";"p_resort_1ee"
"private resort";" ";"p_resort_1mm"
"private resort";" ";"p_resort_1ne"
"private resort";" ";"p_resort_1nn"
"private resort";" ";"p_resort_1nw"
"private resort";" ";"p_resort_1se"
"private resort";" ";"p_resort_1ss"
"private resort";" ";"p_resort_1sw"
"private resort";" ";"p_resort_1ww"
"private resort";" ";"p_resort_2ee"
"private resort";" ";"p_resort_2mm"
"private resort";" ";"p_resort_2ne"
"private resort";" ";"p_resort_2nn"
"private resort";" ";"p_resort_2nw"
"private resort";" ";"p_resort_2se"
"private resort";" ";"p_resort_2ss"
"private resort";" ";"p_resort_2sw"
"private resort";" ";"p_resort_2ww"
"private resort";" ";"p_resort_pe"
"private resort";" ";"p_resort_pm"
"private resort";" ";"p_resort_pw"
"private resort";" ";"p_resort_ree"
"private resort";" ";"p_resort_rmm"
"private resort";" ";"p_resort_rne"
"private resort";" ";"p_resort_rnn"
"private resort";" ";"p_resort_rnw"
"private resort";" ";"p_resort_rse"
"private resort";" ";"p_resort_rss"
"private resort";" ";"p_resort_rsw"
"private resort";" ";"p_resort_rww"
"public pond";" ";"PublicPond_1a"
"public pond";" ";"PublicPond_1b"
"public works";" ";"public_works_NE"
"public works";" ";"public_works_NW"
"public works";" ";"public_works_SE"
"public works";" ";"public_works_SW"
"public works roof";" ";"public_works_NE_roof"
"public works roof";" ";"public_works_NW_roof"
"public works roof";" ";"public_works_SE_roof"
"public works roof";" ";"public_works_SW_roof"
"pump station?";" ";"microlab_sub_station_ratkin"
"quiet farmstead";" ";"unvitrified_farm_0"
"quiet farmstead";" ";"unvitrified_farm_1"
"quiet farmstead";" ";"unvitrified_farm_2"
"quiet farmstead";" ";"unvitrified_farm_neg_1"
"quiet orchard";" ";"unvitrified_orchard"
"ramp testing area";" ";"debug_ramps"
"rat cave";" ";"cave_rat"
"rat cave";" ";"cave_rat_underground"
"ravine";" ";"ravine"
"ravine floor";" ";"ravine_floor"
"refugee center";" ";"evac_center_12"
"refugee center";" ";"evac_center_13"
"refugee center";" ";"evac_center_14"
"refugee center";" ";"evac_center_17"
"refugee center";" ";"evac_center_18"
"refugee center";" ";"evac_center_19"
"refugee center";" ";"evac_center_7"
"refugee center";" ";"evac_center_8"
"refugee center";" ";"evac_center_9"
"refugee center roof";" ";"evac_center_12_z1"
"refugee center roof";" ";"evac_center_13_z1"
"refugee center roof";" ";"evac_center_14_z1"
"refugee center roof";" ";"evac_center_17_z1"
"refugee center roof";" ";"evac_center_18_z1"
"refugee center roof";" ";"evac_center_19_z1"
"refugee center roof";" ";"evac_center_7_z1"
"refugee center roof";" ";"evac_center_8_z1"
"refugee center roof";" ";"evac_center_9_z1"
"regional airport terminal";" ";"waiting_area"
"regional airport terminal roof";" ";"waiting_area_roof"
"regional dump";" ";"ws_biker_dump_0_0"
"regional dump";" ";"ws_biker_dump_0_1"
"regional dump";" ";"ws_biker_dump_0_2"
"regional dump";" ";"ws_biker_dump_0_3"
"regional dump";" ";"ws_biker_dump_1_0"
"regional dump";" ";"ws_biker_dump_1_1"
"regional dump";" ";"ws_biker_dump_1_2"
"regional dump";" ";"ws_biker_dump_1_3"
"regional dump";" ";"ws_biker_dump_2_0"
"regional dump";" ";"ws_biker_dump_2_1"
"regional dump";" ";"ws_biker_dump_2_2"
"regional dump";" ";"ws_biker_dump_2_2_roof"
"regional dump";" ";"ws_biker_dump_2_3"
"regional dump";" ";"ws_biker_dump_3_0"
"regional dump";" ";"ws_biker_dump_3_1"
"regional dump";" ";"ws_biker_dump_3_2"
"regional dump";" ";"ws_biker_dump_3_3"
"regional dump";" ";"ws_regional_dump_0_0"
"regional dump";" ";"ws_regional_dump_0_1"
"regional dump";" ";"ws_regional_dump_0_2"
"regional dump";" ";"ws_regional_dump_0_3"
"regional dump";" ";"ws_regional_dump_1_0"
"regional dump";" ";"ws_regional_dump_1_1"
"regional dump";" ";"ws_regional_dump_1_2"
"regional dump";" ";"ws_regional_dump_1_3"
"regional dump";" ";"ws_regional_dump_2_0"
"regional dump";" ";"ws_regional_dump_2_1"
"regional dump";" ";"ws_regional_dump_2_2"
"regional dump";" ";"ws_regional_dump_2_3"
"regional dump";" ";"ws_regional_dump_3_0"
"regional dump";" ";"ws_regional_dump_3_1"
"regional dump";" ";"ws_regional_dump_3_2"
"regional dump";" ";"ws_regional_dump_3_3"
"regional school";" ";"school_1_1"
"regional school";" ";"school_1_2"
"regional school";" ";"school_1_3"
"regional school";" ";"school_1_4"
"regional school";" ";"school_1_5"
"regional school";" ";"school_1_6"
"regional school";" ";"school_1_7"
"regional school";" ";"school_1_8"
"regional school";" ";"school_1_9"
"regional school";" ";"school_2_1"
"regional school";" ";"school_2_2"
"regional school";" ";"school_2_4"
"regional school";" ";"school_2_5"
